"","GSM5429739","GSM5429740","GSM5429741","GSM5429742","GSM5429743","GSM5429744","GSM5429745","GSM5429746","GSM5429747","GSM5429748","GSM5429749","GSM5429750","GSM5429751"
"10538840",5.049494,5.850674,5.738241,5.204399,4.882491,4.912941,5.948614,4.971815,6.717716,5.334138,5.779708,5.002446,5.035103
"10538842",11.24332,11.12428,11.31707,11.2269,11.19567,11.31433,11.22365,11.40429,11.50867,11.39076,11.70159,11.31972,10.93705
"10538848",6.882101,6.85897,7.257011,7.002896,6.832807,6.76232,6.877735,6.845842,7.031695,7.093057,7.323812,7.074816,7.083302
"10538850",4.896708,5.010299,4.783261,4.918828,4.833794,5.072304,5.128537,5.003452,5.423039,4.985588,5.124051,4.997295,4.722346
"10538852",4.860042,4.946411,4.824634,4.853348,4.765587,4.853348,4.94547,4.832821,4.900463,4.789676,4.69714,4.776546,4.8861
"10538855",11.5098,11.66255,11.75525,11.7168,11.53453,11.63379,11.44153,12.11095,11.9838,11.72908,11.83203,11.76833,11.1268
"10538857",10.56486,10.64941,10.58525,10.61929,10.64238,10.53192,10.57848,10.50884,10.8333,10.68914,10.77445,10.54585,11.13157
"10538868",8.209525,7.708658,7.989554,7.78565,7.643546,9.054245,8.566657,7.990205,8.118727,7.501727,7.688713,7.950208,9.423628
"10538871",4.868414,5.214263,5.902815,8.453504,4.615595,5.860733,7.732385,5.732814,5.580263,5.122428,4.934635,6.120395,9.394702
"10538873",4.40925,4.316199,4.365638,4.289905,4.292952,4.313731,4.3482,4.316199,4.242504,4.06364,4.26853,4.367612,5.835644
"10538875",4.455206,4.411006,4.509461,4.47686,4.304213,4.561815,4.580906,4.452182,4.47686,4.41743,4.445346,4.539941,5.600291
"10538878",4.872405,5.037865,4.716583,4.925571,4.825673,4.917544,5.119346,4.859491,5.118145,4.819295,4.889087,4.917544,6.874034
"10538880",4.663288,4.101654,4.802272,4.523935,3.707107,4.436319,3.887347,4.697378,4.337367,3.789183,3.826775,6.79547,9.15324
"10538882",5.523181,6.217319,6.316582,5.641488,5.480237,5.731936,6.188875,5.768149,7.035901,5.786072,5.687945,8.452112,9.10734
"10538885",6.498838,6.643911,6.887942,6.532354,6.395951,6.843742,6.813209,6.256214,6.991532,6.457385,6.552393,6.653172,9.529951
"10538887",5.75967,5.919151,5.921908,5.808255,5.826029,6.200283,6.325188,6.350684,5.990696,5.764958,6.845958,5.590028,6.683548
"10538890",9.677304,8.986053,9.536474,5.77981,9.465969,6.907708,5.419578,7.144536,6.075257,9.363408,5.833228,5.988697,6.623998
"10538892",9.622077,8.648554,9.596697,5.864794,9.366853,6.740567,5.877075,6.945598,6.101617,9.238048,5.999892,6.199449,6.789708
"10538901",10.82592,9.58002,10.72478,7.168211,10.59523,8.24832,7.060648,7.928026,7.369546,10.45009,7.60498,7.764582,8.63448
"10538903",6.11054,6.110137,6.062994,6.302938,5.66393,6.176765,6.159695,5.972457,6.993374,5.793923,5.796829,6.353827,7.845458
"10538921",6.582099,6.669591,6.648248,6.474114,5.481513,5.968792,5.799052,6.804337,6.277122,8.18938,6.244909,7.625177,10.82087
"10538924",6.34461,6.058793,6.551556,6.360264,6.029969,6.887431,6.617809,6.217897,6.819365,5.865094,6.170849,6.370309,9.970041
"10538927",6.926202,6.544131,6.682845,6.45184,6.674451,6.504746,6.472071,6.904878,6.950529,6.754313,6.938029,6.72006,7.057189
"10538929",5.283831,5.699649,5.727571,5.642582,5.582678,5.774052,6.002479,5.363683,6.03363,5.552973,5.625703,5.346632,6.192312
"10538932",7.178562,6.768634,6.904642,6.661346,6.940941,6.690486,6.694707,7.155523,7.180962,7.013234,7.216205,6.942642,7.287195
"10538934",4.317969,4.601236,4.288369,4.254666,4.499545,4.230725,4.262756,4.20977,4.228354,4.173391,4.134988,4.2388,4.238605
"10538936",5.408315,5.675902,5.711566,5.583509,5.409947,5.415647,5.472805,5.069225,5.690632,5.190639,5.191341,5.69154,5.776442
"10538939",8.063638,8.037993,8.263095,7.901381,8.187109,7.838113,7.90954,8.018118,7.758312,8.183434,8.074372,7.965686,10.24514
"10538957",5.474993,5.454302,5.317737,5.253183,5.299275,5.5271,5.682856,5.673401,5.979012,5.521281,5.680202,5.56565,7.062259
"10538959",6.167689,6.095229,6.16347,5.942558,6.161921,6.14142,6.045568,6.131893,5.884906,5.875941,5.947287,6.191332,6.577248
"10538963",12.2389,12.00731,12.24373,11.97515,12.14992,11.73464,11.80193,12.10833,12.36308,12.53398,12.43211,12.07583,12.50773
"10538965",7.142396,8.138262,5.033767,5.837856,8.155034,6.079701,5.740864,4.776889,5.027816,4.937541,4.8868,5.167693,6.589356
"10538970",7.511541,7.695745,7.422576,7.860791,7.306293,7.306849,7.692147,7.846269,7.590438,7.512307,7.47037,7.880774,7.5605
"10538975",6.166087,6.297733,6.546333,6.27876,6.18934,6.522793,6.604644,6.2027,6.025151,6.080945,6.379621,6.188518,6.287358
"10538979",5.874877,6.206251,5.786293,5.721619,5.692413,6.122522,6.148401,5.868679,5.759915,5.715085,5.509956,5.841542,8.188517
"10538993",6.006426,6.12224,5.999616,5.956867,6.064847,6.403671,6.353527,5.944708,6.085031,5.879371,5.647465,5.973782,8.198376
"10539002",8.342732,8.348921,8.33762,8.243964,8.279101,8.032312,8.370884,8.38206,8.256703,8.198901,8.219569,8.306438,8.025921
"10539008",8.931898,8.869278,9.001036,8.903097,8.795803,8.945649,8.965479,8.803251,8.919367,8.940568,8.921228,9.001099,8.835873
"10539015",8.346662,8.129813,8.519193,8.082033,8.109739,7.511447,7.585462,8.199383,8.523724,8.693002,8.317597,8.364279,9.357377
"10539017",7.00911,7.168016,7.200635,7.266541,7.385841,7.359301,7.245799,6.776809,6.588367,6.697321,7.929228,6.980832,6.834879
"10539026",10.00902,10.25089,10.08804,10.41288,10.14769,10.47199,10.34713,10.75991,10.26205,9.972294,9.958243,10.30814,9.657251
"10539042",8.192225,8.265853,7.980055,8.45596,8.143498,8.222686,8.276235,8.638979,8.468778,8.096989,8.591648,8.404335,8.708202
"10539080",7.139288,7.495366,7.021069,7.909578,7.290251,7.460329,7.724932,7.5096,7.542637,6.924058,8.70216,7.74981,7.308886
"10539091",5.966462,6.119489,6.165088,6.016108,6.119523,6.380906,6.285711,5.766463,6.118266,5.997109,6.094305,5.974786,5.937603
"10539104",8.789647,8.634471,8.615503,8.81883,8.511152,8.866043,8.489749,9.323617,9.024017,8.613298,8.776374,9.20852,8.446872
"10539111",8.040834,8.266114,7.97092,8.501705,7.927446,8.6713,8.357647,8.540268,8.279694,7.749902,8.351343,8.305935,9.027099
"10539119",8.475837,8.571058,8.343385,8.88008,8.401787,8.887197,8.807097,8.384965,7.607941,8.297093,8.036172,8.47433,7.818616
"10539135",9.391845,8.974188,9.841803,9.337687,9.923175,8.950902,9.267279,8.397735,8.232073,9.711317,8.780087,8.741593,8.294949
"10539143",9.164701,9.755391,9.311675,9.841216,9.10358,9.742607,9.687881,10.89007,9.563319,9.645055,8.959661,10.06559,8.122455
"10539156",7.024809,6.822104,6.960231,6.707207,6.757228,6.827864,7.14534,6.790205,6.870049,6.654169,6.850035,6.86338,6.920875
"10539159",9.149347,9.346805,9.239775,9.437189,8.964496,9.382005,9.510613,9.629114,9.275562,9.386258,9.12462,9.416209,9.804113
"10539169",5.04446,4.969193,5.110165,5.143095,4.98822,5.098965,4.863208,4.871682,4.808501,5.024675,4.815814,4.92371,4.977276
"10539177",9.337999,9.173837,9.309953,9.281187,9.299563,9.160847,9.14377,9.399972,9.016294,9.475849,9.143278,9.181145,8.898327
"10539179",4.523259,4.429353,4.69754,4.639352,4.433897,4.638971,4.827096,4.38159,4.759166,4.582914,4.535509,4.524916,10.52001
"10539186",4.591354,4.566348,4.302134,4.290993,4.486782,4.60942,4.64645,4.530128,4.564564,4.340147,4.275451,4.449408,9.999993
"10539194",4.206189,4.463458,4.551259,4.231551,4.336645,4.454406,4.63325,4.332688,4.612819,4.318828,4.319137,4.387537,12.39565
"10539200",5.110153,5.429509,5.354633,5.33916,5.024174,5.031605,5.508407,4.97836,5.735621,5.222933,5.164384,5.297884,13.56038
"10539207",3.680838,3.683852,3.67054,3.724043,3.660478,3.680116,3.849158,3.75294,3.74025,3.715543,3.61713,3.640839,3.766844
"10539209",4.015312,4.185577,4.062336,4.132122,4.051182,4.140915,4.07339,4.07183,4.134195,4.153101,4.200533,4.091236,4.274751
"10539211",4.808526,4.829153,4.909059,4.869278,4.584668,5.05259,5.054677,4.781632,4.927079,4.495211,4.827428,4.753315,4.620084
"10539218",4.588979,4.685101,4.684291,4.437775,4.364145,4.751078,4.635147,4.810092,4.476427,4.624745,4.707926,4.617724,4.921344
"10539220",6.511404,6.47805,6.756523,6.401403,6.485787,6.383776,6.141795,7.160181,6.701549,6.904552,6.947483,6.90799,6.577796
"10539238",6.90791,7.066235,7.639906,6.809278,7.596247,7.536483,7.189604,7.566135,7.107197,7.270236,7.202173,7.177553,6.464217
"10539242",7.077903,6.823522,6.9996,6.951636,6.96793,7.028596,7.15447,6.694738,7.003675,6.895979,6.87956,7.086115,7.077052
"10539244",5.843693,5.992366,6.424224,5.766656,5.886597,6.280894,6.122292,5.90129,6.088539,5.913832,6.108498,6.145024,6.054057
"10539251",5.242639,5.15263,5.486447,4.932608,6.324852,5.208929,5.277668,5.115809,5.065517,5.220079,6.300393,5.034734,5.063821
"10539263",7.039885,7.019657,7.153979,7.202455,6.932889,7.223459,7.109293,7.160248,7.312822,7.145755,7.402662,7.144751,6.826935
"10539279",10.99324,10.856,10.88312,10.94405,11.03977,11.00144,10.8695,10.83403,10.96726,10.9405,10.83007,10.8217,11.40051
"10539295",5.582323,5.351459,5.932094,5.510307,5.380642,5.766745,5.44151,5.647964,5.707371,5.44151,5.861862,5.608749,5.713675
"10539310",8.283298,8.221257,8.3067,8.363524,8.349291,8.049834,7.788369,8.294329,8.45201,8.43737,8.44657,8.440848,8.224116
"10539316",5.435888,5.62285,5.685819,5.372591,5.520007,6.014934,5.737143,5.464617,5.60222,5.566539,5.622724,5.60222,5.744055
"10539321",7.797017,7.873368,7.903569,7.960362,7.687129,7.908187,7.949866,7.949866,7.958039,7.871906,7.707494,7.84831,7.949866
"10539337",7.485838,7.039451,7.293564,6.961791,7.243126,7.152122,6.91628,6.964576,7.075049,7.478933,6.908156,7.058573,8.032228
"10539342",6.340037,6.325698,6.764768,6.446177,6.793046,6.892782,6.532794,6.315895,6.276848,7.002222,6.530951,6.515303,6.924855
"10539358",6.528018,5.664869,5.973774,5.528818,8.27788,5.878556,5.941799,5.537105,5.66137,6.546038,6.429153,5.763873,5.71369
"10539364",9.019051,8.872278,8.636192,9.00153,8.783083,9.008443,9.057769,8.747424,8.700707,8.813837,8.823985,8.733665,8.58987
"10539393",7.016853,5.903632,6.076781,5.741484,5.674864,5.92335,5.763024,5.827589,6.090592,6.243733,5.971788,5.845619,5.68206
"10539421",8.974828,9.066165,8.977413,9.124584,8.850206,8.795129,9.067093,9.050079,8.947355,9.00251,9.05425,9.147891,9.005158
"10539433",7.11813,7.29864,6.905818,7.221442,7.070573,7.033597,7.385431,7.104692,7.228809,7.133993,7.114305,7.330463,7.29929
"10539435",9.280526,9.705702,9.270086,9.785512,9.125357,9.768651,9.792352,9.703047,9.160089,9.276229,8.969713,9.499758,9.066768
"10539441",6.439261,6.319841,6.844929,6.373899,6.726336,6.435691,6.258484,6.264128,6.28885,6.554174,6.430911,6.41837,6.597973
"10539444",6.846225,6.733595,6.993689,6.779782,6.671096,7.222537,7.179337,6.781398,6.956337,6.630983,6.919981,6.903445,6.903981
"10539449",7.528348,6.422367,6.855805,6.225493,7.324234,6.447928,6.364123,6.052377,6.052685,7.887126,6.101487,6.076086,6.381097
"10539465",5.516685,5.418684,5.593977,5.544927,6.816625,5.710032,5.637773,5.470429,5.511035,5.579146,5.577376,5.377292,5.776013
"10539472",8.552958,8.727865,8.568706,8.881907,8.560734,8.701982,8.628787,8.821057,8.427127,8.729255,8.490875,8.694524,7.928972
"10539484",12.28965,11.99922,12.24016,11.93689,12.12843,11.8616,11.82813,12.05234,12.31444,12.4694,12.38585,11.97258,12.40186
"10539486",8.495843,8.505227,8.417159,8.562321,8.366666,8.225014,8.293734,8.869047,9.06202,8.533192,8.94404,8.795444,8.039726
"10539517",8.462626,8.43588,8.547715,8.62425,8.864188,8.717551,8.801366,8.667832,8.100305,9.183869,7.881359,8.305946,7.266782
"10539574",9.008978,8.677906,9.201084,8.7316,9.207487,8.749954,8.945223,9.165663,9.09398,9.376293,9.304748,8.559677,9.42826
"10539577",5.3513,5.344567,5.345598,5.274918,4.987697,5.779017,5.247738,5.132023,5.398005,5.222094,5.346337,5.239991,5.566038
"10539579",6.057417,6.130481,6.264887,5.894592,6.208959,6.207534,6.340699,6.007998,6.305595,6.034569,6.232745,6.194521,6.266541
"10539581",7.741209,7.639141,7.820676,7.369523,7.69673,7.993634,7.872796,7.697428,7.635425,7.801551,7.72676,7.595269,8.302155
"10539584",7.127187,7.217655,7.285883,7.224003,7.093505,7.707047,7.554497,6.836792,7.248555,7.026795,7.205115,7.103741,7.244577
"10539588",5.442365,5.602022,5.512529,5.295201,5.401522,5.742189,5.856664,5.255865,5.671886,5.359229,5.393735,5.488694,6.104853
"10539592",7.588675,7.592047,7.625642,7.926432,7.561396,7.762002,7.412353,7.688624,7.120715,7.723509,7.495245,7.509619,7.428079
"10539606",9.340894,9.441365,9.530807,9.566398,9.704916,9.412699,9.509525,9.514044,9.466076,9.56941,9.567709,9.495314,9.712264
"10539617",7.042179,6.649075,7.176978,6.775225,7.811529,6.848346,6.703787,7.429739,8.080645,7.287472,8.106307,7.473866,6.461482
"10539632",4.963833,5.096105,4.953648,4.6558,4.835566,4.830359,4.575192,5.193006,5.611756,5.03599,5.538243,4.98677,5.151621
"10539640",4.877908,5.050945,4.903769,4.680821,4.922425,4.745268,4.561983,4.950983,5.56422,4.969666,5.488938,4.936025,5.113806
"10539649",9.817623,9.763624,9.942584,9.864198,10.05107,9.726255,9.739048,10.02986,10.16449,9.992191,10.24536,9.924118,9.15766
"10539653",7.222576,7.726845,7.65229,7.698817,7.431557,7.412351,7.4841,7.85393,7.788432,7.681057,7.924808,7.691345,8.223721
"10539665",5.341384,5.246308,5.430968,5.279555,5.308786,5.739713,5.653159,5.106912,5.35449,5.253179,5.362879,5.460766,5.794122
"10539669",5.437404,5.428527,5.367705,5.174351,5.275132,5.657524,5.70019,5.25274,5.357271,5.250357,5.311422,5.483789,5.68168
"10539692",8.02529,7.895953,8.062618,7.995839,8.032825,8.091648,8.06561,7.898005,8.212649,8.198322,8.375009,7.942153,8.714336
"10539700",10.28913,10.07724,10.544,10.14482,10.41984,9.770449,10.134,10.39199,11.03901,10.8898,10.9155,10.33016,11.50647
"10539702",7.207222,7.29645,7.326488,7.450877,7.382709,7.472455,7.566464,7.301972,6.75092,7.659202,7.07944,7.215668,7.259357
"10539705",9.99296,9.785688,9.88933,9.77859,9.906999,9.679405,9.83161,9.88581,10.03489,10.08945,10.17766,9.651326,9.351557
"10539710",8.761204,7.976478,8.316537,8.008,8.273626,7.917363,7.899924,8.308602,8.27251,8.66077,8.493903,8.415352,8.336277
"10539727",8.312014,8.1999,8.092088,8.228996,8.503429,8.123435,8.128374,8.669071,8.565701,8.272964,8.559226,8.483778,7.656386
"10539739",5.843082,5.900603,5.883167,5.660025,5.791493,5.957237,6.330385,5.581464,6.119299,5.790901,5.990571,5.741972,6.106959
"10539741",9.036411,9.065155,8.91004,9.07896,8.918995,9.050036,8.93837,9.268883,9.125044,9.070932,9.158955,9.25628,9.191183
"10539766",8.040375,8.147803,7.987631,8.264925,7.956407,8.13555,8.256881,8.548028,8.422393,8.151866,8.365854,8.411211,8.680874
"10539769",10.41889,11.11214,10.75094,11.19003,10.45334,11.1701,11.21056,11.11293,10.82135,10.52362,10.78866,10.90118,10.42088
"10539773",8.778239,8.67939,9.009706,8.753225,9.140475,8.748741,8.84982,8.940029,8.598576,8.977373,8.760775,8.966433,9.549284
"10539795",5.40426,5.47776,5.57267,5.380015,5.325133,5.44826,5.44007,5.25143,5.375838,5.177707,5.52949,5.348543,5.74878
"10539802",4.66856,4.8863,4.552349,4.596321,4.455062,4.825872,4.729088,4.58046,4.78531,4.606831,4.519865,4.625557,4.833932
"10539805",6.2882,6.128293,5.949845,5.704037,6.140158,6.21019,6.328393,6.128293,6.454663,6.143961,6.12228,5.84927,6.126688
"10539810",5.860513,5.744469,5.941959,5.748384,5.854546,5.845473,6.133226,5.719414,5.881024,5.913885,5.846852,5.769573,6.193713
"10539813",7.868977,7.672055,8.018738,7.714673,7.700013,7.831754,7.940061,7.659866,7.989933,8.09394,8.122508,7.897309,8.146876
"10539818",7.657611,6.391139,6.595227,6.471983,6.565007,6.436132,6.751735,6.236752,6.811404,6.553273,6.297848,6.574809,6.52319
"10539822",9.953267,10.09088,9.925362,10.13491,10.0901,10.15178,10.22976,9.76734,9.357768,9.982162,9.5156,9.835909,9.630651
"10539850",8.373708,8.411411,8.42249,8.489073,8.379726,8.571614,8.46048,8.611112,8.285406,8.596328,8.266287,8.588758,7.747725
"10539857",7.54528,7.470469,7.488816,7.439584,7.405903,7.632239,7.585303,7.452567,7.342751,7.607672,7.422968,7.542226,6.981915
"10539861",10.04034,9.656723,10.03569,9.548157,10.20035,9.418141,9.473296,9.802458,9.430729,10.49463,9.789816,9.609251,9.988831
"10539873",8.365806,8.541606,7.539011,7.693975,7.795705,7.742091,7.632345,8.342623,8.206729,8.017776,8.215101,7.883063,7.236674
"10539880",6.878862,6.624589,6.793509,6.350866,7.47473,6.862877,6.6608,6.404779,6.532942,6.906118,6.589118,6.456537,6.672575
"10539882",7.399126,7.493497,7.612282,7.798439,7.313009,7.622518,7.615547,7.622518,7.647027,7.656671,7.67303,7.708727,7.614884
"10539894",11.24008,11.66042,11.22313,11.81906,11.19003,11.87478,11.75702,11.7775,10.52408,10.81821,10.03184,11.57167,9.457633
"10539905",6.919162,6.535972,6.675055,6.535616,6.690465,6.884144,6.805807,6.61295,6.824704,6.831038,6.527415,6.566051,6.826027
"10539907",9.367024,9.482257,9.412169,9.66625,9.408259,9.493359,9.349375,9.291678,9.090608,9.555054,9.200025,9.349375,8.706249
"10539921",4.654541,4.813683,4.853286,4.717656,4.856691,4.903971,4.920922,4.795091,4.928453,4.594989,5.252738,4.700793,4.782891
"10539927",7.24254,7.347382,7.467665,7.224634,7.10562,7.388568,7.39396,7.209913,7.686816,7.463581,7.267672,7.244456,7.609928
"10539931",6.491333,6.383944,6.295941,6.293871,6.416921,6.570475,6.65037,6.171515,6.498375,6.680773,6.55218,6.370283,6.832283
"10539933",7.521978,7.807901,8.028701,8.068941,8.762547,8.081515,7.792401,8.210891,7.612166,7.793419,7.98219,8.089209,6.970645
"10539952",4.964974,5.125893,5.219064,5.017,5.18907,5.125858,5.166242,5.106772,5.290627,5.049435,5.156153,4.783328,5.017257
"10539954",4.749228,5.020137,5.124151,4.756928,4.854479,4.793151,5.025129,4.508315,5.083132,4.811491,4.825198,4.604805,4.786132
"10539957",4.963491,5.07807,4.987435,5.023055,4.963491,4.963491,4.963491,4.818969,5.222331,4.823814,4.923634,4.794209,4.899392
"10539960",5.248863,5.546694,5.6963,5.355842,5.258842,5.427374,5.64684,5.040239,5.67982,5.32729,5.427374,5.502043,5.569889
"10539963",4.021303,4.355994,4.469906,4.173705,4.001192,4.192524,4.361135,4.096334,4.348908,4.099148,4.269734,4.139254,4.029198
"10539965",3.942903,4.024014,3.915008,3.846261,3.96876,3.96853,4.075825,3.959816,3.984572,4.045802,4.039242,3.964433,3.984572
"10539967",4.771896,4.920129,5.087957,4.747025,4.892156,5.036374,5.222632,4.65903,5.4985,4.826324,4.670866,4.684391,4.87895
"10539969",4.048865,4.268669,4.295985,4.170568,3.890557,4.04776,4.085895,4.103901,4.297897,3.965191,4.048959,4.051453,3.978938
"10539973",4.77563,5.129479,5.449966,4.980997,4.81913,4.914159,5.341836,4.713195,5.56987,4.981341,4.875327,4.68329,4.664496
"10539975",4.131921,4.357285,4.886314,4.308844,3.948552,4.283977,4.462514,4.184644,5.029584,4.105255,4.563348,4.15741,4.339728
"10539977",4.089509,4.653454,4.43861,4.411331,4.243884,4.114048,4.844266,3.963693,4.918999,4.304662,4.610861,4.193694,3.969515
"10539979",4.968616,5.224912,5.114488,5.032662,5.091201,5.098598,5.398519,5.287587,5.534348,4.730034,4.979695,4.959418,5.068789
"10539981",4.353696,4.641426,4.571344,4.224741,4.384629,4.491292,4.319385,4.384629,4.558174,4.314661,4.33732,4.384629,4.457191
"10539983",5.81737,5.082538,5.600877,5.067656,7.260954,5.259135,5.218156,5.072713,5.116107,5.848073,5.430696,5.151933,5.294457
"10539990",6.135945,6.361481,6.161147,6.170735,6.054947,6.413991,6.415119,6.063782,6.027674,5.884131,5.982029,6.043759,6.08845
"10540012",8.195421,7.9954,8.09473,8.068365,8.006649,7.983385,7.923941,8.382153,8.477918,8.253972,8.294208,8.243975,7.595893
"10540028",8.388216,8.665657,8.504182,8.754471,8.078861,8.98894,8.859928,9.604575,9.546906,8.455601,8.98136,8.798886,9.268285
"10540034",8.923409,9.886777,9.203374,10.22453,9.264393,10.44866,10.26134,10.63512,9.87119,8.921296,8.94472,9.637012,8.29404
"10540059",8.772635,9.116207,9.80011,9.295672,10.11016,9.266889,9.288263,8.511703,8.640469,9.64916,9.216234,8.689813,8.246861
"10540072",9.755651,9.827285,9.706451,9.826071,10.17915,9.593713,9.635705,9.769255,10.01255,9.508942,10.00949,9.825572,9.25686
"10540075",7.983461,7.088721,8.050507,7.045584,7.747663,7.196686,6.82198,7.21478,7.119276,8.62787,7.382321,7.119509,8.979658
"10540085",9.551447,9.741678,8.906894,10.23674,9.11001,10.0962,9.900352,9.833248,9.682331,8.625504,9.591084,9.975921,9.109519
"10540105",10.2118,10.69832,10.2054,10.91643,9.873638,10.66894,10.69605,11.26616,10.42417,9.932802,9.945553,11.03227,8.505667
"10540118",9.583387,9.855346,9.300649,9.679518,9.185452,9.376357,9.541226,9.537437,9.108618,9.301781,9.111151,9.288045,8.559593
"10540122",9.475933,9.457941,8.93968,9.511459,9.273433,9.548134,9.699945,10.45491,10.99969,9.46575,10.73766,9.99055,9.248648
"10540141",6.950114,7.112589,6.841224,7.205753,6.819949,6.96714,6.725105,7.597872,7.228958,7.136691,7.149515,7.502611,6.962586
"10540148",6.390085,6.22365,6.374302,6.206268,7.445258,6.498579,6.405629,6.083818,6.193517,6.179065,6.328528,6.241153,6.113924
"10540168",7.399267,7.874212,7.408863,8.135477,7.120596,7.779409,7.881001,8.066773,8.176045,6.992949,7.985065,8.025104,7.501282
"10540191",9.00141,8.685586,8.825828,8.828102,8.856671,8.6741,8.592431,9.184078,9.338346,9.017982,9.240161,9.173517,8.657917
"10540207",5.269575,5.383608,5.314942,5.376033,5.193317,5.4608,5.486144,5.405846,5.311425,5.309333,5.606885,5.411069,5.453629
"10540213",4.960034,4.971937,4.951172,4.724244,4.694294,5.034274,4.794629,4.726834,4.988377,4.89422,4.944534,4.904725,5.185037
"10540215",7.190019,7.483699,7.373657,7.632071,7.11318,7.69403,7.605982,8.275571,7.578556,7.204231,7.423495,7.653145,7.18715
"10540227",4.844339,5.221964,5.015806,4.782207,5.117625,4.632285,5.138568,4.977839,5.336166,5.0644,4.994811,4.866684,5.675903
"10540231",5.291274,5.543919,5.907576,5.272604,5.651075,5.687698,6.21478,5.333309,5.69277,5.251846,5.751434,5.501681,5.162155
"10540233",5.352705,5.592341,5.468671,5.286541,5.473717,5.609855,5.623474,5.102139,5.358887,5.352705,5.40136,5.264157,5.267725
"10540241",9.897243,10.0194,9.686802,10.14506,9.711579,9.841273,9.908262,9.766126,9.595359,9.664636,9.768937,9.877422,9.251815
"10540248",7.465006,7.794115,7.288563,8.019388,7.110648,7.872583,7.806092,8.580496,8.948782,7.282884,8.382078,8.288265,7.468629
"10540265",3.643338,3.790033,3.661628,3.776266,3.732531,3.614681,3.676985,3.786744,3.784586,3.787625,3.641696,3.819487,3.691823
"10540267",5.054997,5.312173,5.168768,5.328839,5.16204,5.015771,5.211075,5.0041,5.325695,4.915356,5.185242,5.062714,4.899683
"10540269",7.18893,7.371625,7.434962,7.687129,7.168899,7.636657,7.595042,6.936942,6.933149,7.279307,7.156362,7.276369,7.339114
"10540271",5.167081,5.20043,5.122355,5.178571,4.985848,5.118462,4.971874,4.877498,5.127364,4.833805,4.901116,5.149134,5.095219
"10540273",9.192612,9.225037,9.178183,9.19726,9.205248,8.946121,9.200032,9.132257,9.34857,9.201255,9.514417,9.156446,9.270142
"10540275",7.219505,6.970089,7.216742,7.410621,7.212644,7.46553,7.461417,7.497923,7.590456,7.437499,7.968987,7.604434,6.72155
"10540283",7.837213,8.023499,8.044076,8.012125,8.318356,7.270402,7.743444,8.206945,8.190033,8.224506,8.37843,8.225084,8.183078
"10540287",6.662919,6.892739,7.324929,6.925087,6.885552,6.875272,7.114589,6.795151,7.430653,7.214688,7.095949,6.804163,6.729074
"10540289",4.411864,4.619799,4.403086,4.415492,4.369893,4.415311,4.406537,4.366194,4.688357,4.419409,4.394313,4.368663,4.419409
"10540296",6.390895,6.155775,6.451783,6.019541,6.290637,6.464831,6.572867,6.188246,6.677428,6.102918,6.370327,6.340574,6.558904
"10540298",5.660985,5.257105,5.560725,5.361732,5.538435,5.348526,5.348334,5.205816,5.523968,5.374,5.767571,5.295575,5.843581
"10540333",5.074731,4.908896,4.813433,5.240589,4.894488,5.057318,4.992499,5.252082,5.494639,4.773591,5.3341,4.943252,4.667557
"10540359",5.158144,5.468273,5.371013,5.122386,4.990754,5.218482,5.462966,4.947024,5.3442,5.009167,5.154922,4.975795,5.076267
"10540391",6.959533,7.007439,7.026639,7.301505,7.050765,6.991591,7.233548,7.692809,7.494201,7.011256,7.366437,7.400153,6.839257
"10540401",7.404004,7.062889,7.413516,7.035682,7.346003,7.379253,7.034657,7.346003,7.768863,7.649651,7.419799,7.693776,8.95606
"10540405",7.03601,7.083547,7.072525,6.936075,6.795863,7.03601,6.967968,7.066899,7.178999,7.031894,7.09703,7.03601,6.948354
"10540408",8.865861,8.662538,8.256505,8.683711,8.375982,8.353657,8.38538,8.836882,8.891804,8.695491,9.055889,8.987761,8.132076
"10540472",7.947725,8.545195,8.228477,7.952417,8.711988,9.060667,8.713934,8.336422,7.782146,8.469784,7.826986,8.22814,6.922048
"10540480",10.53841,10.69177,10.6135,10.80111,10.6012,10.64123,10.65647,10.6641,10.35953,10.54198,10.44439,10.61195,10.93496
"10540493",10.02525,10.44748,10.23457,10.66027,10.20962,10.56766,10.73167,9.994638,9.464367,9.591482,9.13593,10.43114,12.08558
"10540507",10.57324,10.58755,10.64734,10.5748,10.56416,10.45108,10.51645,10.6554,10.45161,10.80858,10.69016,10.5025,10.34431
"10540509",5.420903,5.274952,5.212054,5.2567,5.333658,5.260597,5.38892,5.327339,5.304072,5.306386,5.413115,5.081853,5.433753
"10540523",8.213244,8.160747,7.922793,8.56825,7.996051,8.14445,8.213165,7.991965,8.172618,7.803079,8.254033,8.371736,7.576209
"10540531",8.406103,8.575307,7.905163,8.066574,7.992013,7.334479,7.981692,8.521727,9.488016,8.718384,9.216281,8.661255,9.200755
"10540533",6.26688,6.20287,6.366064,6.025985,6.195613,6.282196,6.494499,6.084548,6.188997,6.19506,6.146771,6.303827,6.155828
"10540537",9.712399,10.27187,9.544974,9.985247,9.443658,9.987211,10.1088,9.159973,9.580723,8.847394,8.929721,9.538265,9.284817
"10540540",8.73678,9.192625,8.803946,9.337509,8.691949,9.089268,9.342687,8.616148,8.42513,8.288175,8.375179,9.043337,8.047608
